# Fitness: Best, Avg
-74	-428.100000000000023
-70	-237.876190476190487
-63	-189.590476190476181
-63	-150.05714285714285
-62	-178.885714285714272
-61	-175.723809523809535
-61	-160.714285714285722
-62	-168.199999999999989
-61	-164.885714285714272
-62	-175.38095238095238
-62	-180.104761904761915
-61	-175.104761904761915
-62	-164.923809523809524
-61	-172.276190476190465
-61	-175.628571428571433
-61	-165.609523809523807
-61	-160.438095238095229
-61	-185.142857142857139
-61	-181.05714285714285
-61	-166.285714285714278
-61	-159.514285714285705
-61	-169.695238095238096
-61	-180.05714285714285
-61	-155.599999999999994
-61	-175.561904761904771
-61	-182.952380952380963
-61	-169.047619047619037
-61	-176.133333333333326
-61	-193.066666666666663
-61	-168.685714285714283
-61	-174.914285714285711
-61	-137.714285714285722
-61	-170.742857142857133
-61	-162.904761904761898
-61	-198.504761904761892
-61	-140.866666666666674
-61	-189.828571428571422
-61	-157.933333333333337
-61	-174.952380952380963
-61	-177.285714285714278
-61	-162.476190476190482
-61	-153.295238095238091
-61	-170.209523809523802
-61	-177.704761904761909
-61	-178.028571428571439
-61	-164.847619047619048
-61	-163.009523809523813
-61	-166.980952380952374
-61	-177.26666666666668
-61	-174.238095238095241
-61	-134.35238095238094
-61	-166.333333333333343
-61	-174.904761904761898
-61	-172.142857142857139
-61	-196.276190476190465
-61	-175.809523809523796
-61	-170.209523809523802
-61	-185.38095238095238
-61	-180.257142857142867
-61	-175.333333333333343
-61	-192.247619047619054
-61	-153.819047619047609
-61	-166.123809523809513
-61	-172.371428571428567
-61	-182.123809523809513
-61	-159.523809523809518
-61	-156.152380952380952
-61	-182.895238095238085
-61	-192.085714285714289
-61	-169.857142857142861
-61	-192.790476190476198
-61	-182.714285714285722
-61	-167.952380952380963
-61	-168.666666666666657
-61	-182.276190476190465
-61	-197.123809523809513
-61	-174.714285714285722
-61	-200.133333333333326
-61	-174
-61	-179.685714285714283
-61	-195.485714285714295
-61	-174.400000000000006
-61	-178.838095238095235
-61	-165.704761904761909
-61	-178.26666666666668
-61	-163.971428571428561
-61	-194.123809523809513
-61	-182.971428571428561
-61	-170.599999999999994
-61	-182.752380952380946
-61	-207.800000000000011
-61	-158.504761904761892
-61	-168.209523809523802
-61	-177.009523809523813
-61	-165.819047619047609
-61	-151.809523809523796
-61	-195.32380952380953
-61	-179.885714285714272
-61	-165.295238095238091
-61	-148.952380952380963
-61	-196.94285714285715
